category,english,lummi,part_of_speech,context_notes,source,eng_tokens,lummi_tokens
sentence,This story explains why we honor the first salmon.,Ti′et-hla sxwiam kw'as o kw'elólh stám ninglkh kw'as o il-chä-la s'chän-hu.,sentence,Cultural protocol,claude,9,11
sentence,My hands can feel when a basket is properly balanced.,Ni sa′lüs kw'as o kw'elólh kw'as o kl-päk kw'as o kw'elólh.,sentence,Craft knowledge,claude,10,11
sentence,The elders are teaching the proper way to harvest cedar.,Sé-la cha-mok kw'as o kwechost kw'elólh kw'ech t'áq'em h'pai.,sentence,Sustainable practice,claude,10,9
sentence,This tree marks the boundary of our traditional territory.,Ti′et-hla kw'étsén kw'as o kw'elólh ninglkh.,sentence,Territorial marker,claude,9,6
sentence,Have you seen the new canoe my father made?,Kw'as o kw'elólh ni ti hau-wüs snekwlh chésh?,sentence,Discussing craftsmanship,claude,9,8
sentence,"It's beautiful, the cedar grain is perfect.","Kw'as o s-yó, h'pai kw'as o kw'elólh.",sentence,Admiring craftsmanship,claude,7,7
sentence,When will you teach the children to paddle?,Kw'as o kwechost ni stet-látkl kw'elólh?,sentence,Teaching traditions,claude,8,6
sentence,"After the morning fog lifts, we'll go to the calm bay.","Kw'as o kw'elólh s-chókw, ninglkh kw'as o n'a cháko.",sentence,Planning activities,claude,11,9
sentence,My grandmother knows which plants heal fever.,Sé-la xchit stám s-t'áq'em kw'as o kw'elólh.,sentence,Traditional medicine,claude,7,7
sentence,Can you show me how to weave this pattern?,Kw'es-tel kw'as o kwechost ni mehoy′ ti′et-hla?,sentence,Learning crafts,claude,9,7
sentence,"First, you cross the strands like this.","St'áw'xw, kw'as o kw'elólh ni mehoy′ ti′et-hla.",sentence,Teaching technique,claude,7,7
sentence,The salmon are running early this year.,S'chän-hu kw'as o n'a st'áw'xw ti′et-hla.,sentence,Seasonal observation,claude,7,6
sentence,We should prepare the smoking racks tomorrow.,Ninglkh kw'as o chay′ kw'elólh kwá-chil.,sentence,Food preparation,claude,7,6
sentence,Did you hear the story about the two wolves?,Kw'as o qwal ni sxwiam kw'ech s-chákw?,sentence,Storytelling introduction,claude,9,7
sentence,"Tell me again, I love that teaching.","Qwal ni kw'ech, ninglkh kw'as o s-yó ti′et-hla.",sentence,Requesting stories,claude,7,8
sentence,The north wind brings cold weather soon.,Kw'étsén kw'as o kw'elólh s-kä′äkw.,sentence,Weather prediction,claude,7,5
sentence,We need to gather more firewood before the snow.,Ninglkh kw'as o t'áq'em säts st'áw'xw s-chókw.,sentence,Winter preparation,claude,9,7
sentence,How many baskets have you finished for the gathering?,Stám kl-päk kw'as o kw'elólh ni sxwilhen?,sentence,Craft preparation,claude,9,7
sentence,"Only three, but I'm working on two more now.","S-chákw, kw'as o lang-üt ni s-chákw.",sentence,Work progress,claude,9,6
sentence,The children are excited about the dance tonight.,Stet-látkl kw'as o s-yó s-cháy' it'lün sxwilhen.,sentence,Cultural anticipation,claude,8,7
sentence,Have they practiced their steps with the elders?,Kw'as o kw'elólh s-cháy' kw'ech sé-la cha-mok?,sentence,Dance preparation,claude,8,7
sentence,"Yes, every day this week they've been learning.","Án, kw'as o kw'elólh s-hä′yäm kw'ech stám kw'elólh.",sentence,Cultural learning,claude,8,8
sentence,Where did you find such beautiful shells?,A-hén kw'as o t'áq'em ni ti′et-hla s-xwókw?,sentence,Gathering materials,claude,7,7
sentence,"At the north beach, during the lowest tide.","Kw'ech cháko, kw'as o küm′mül kw'elólh.",sentence,Resource location,claude,8,6
sentence,Can you help me carry this cedar bark to the river?,Kw'es-tel kw'as o lang-üt ni h'pai kw'ech stá-lo?,sentence,Processing materials,claude,11,8
sentence,"Of course, we need to soak it properly.","Án, ninglkh kw'as o kw'elólh kw'ech cháko.",sentence,Material preparation,claude,8,7
sentence,My son caught his first fish yesterday.,Ni stet-látkl kw'as o t'áq'em il-chä-la s'chän-hu.,sentence,Achievement pride,claude,7,7
sentence,That's wonderful! Did you celebrate with him?,Kw'as o s-yó! Kw'as o kw'elólh ni kw'ech?,sentence,Celebrating milestones,claude,7,8
sentence,"Yes, we cooked it over the fire and shared stories.","Án, ninglkh kw'as o it′lün kw'ech säts kw'ech sxwiam.",sentence,Family tradition,claude,10,9
sentence,The berries on the hillside are ripe now.,Stá-lo kw'ech kw'étsén kw'as o kw'elólh.,sentence,Harvesting time,claude,8,6
sentence,Let's take the children gathering tomorrow morning.,Ninglkh kw'as o t'áq'em stet-látkl kwá-chil s-chókw.,sentence,Planning activities,claude,7,7
sentence,Remember to bring the cedar baskets and water.,Xchit kw'as o t'áq'em h'pai kl-päk kw'ech cháko.,sentence,Preparation reminder,claude,8,8
sentence,How is your grandmother feeling today?,Stám sé-la kw'as o kw'elólh ti-a?,sentence,Family concern,claude,6,6
sentence,"Much better, the medicine helped her sleep.","Kw'as o s-yó, s-t'áq'em kw'as o lang-üt sé-la.",sentence,Health update,claude,7,8
sentence,Will you join us for the naming ceremony?,Kw'as o n'a ni kw'ech sxwilhen?,sentence,Ceremony invitation,claude,8,6
sentence,"I wouldn't miss it, it's an important day.","A-wün′na kw'as o kw'elólh ni, kw'as o s-yó ti-a.",sentence,Ceremony importance,claude,8,9
sentence,"The moon is full tonight, perfect for storytelling.","Kl-káltsh kw'as o kw'elólh it'lün sxwilhen, s-yó sxwiam.",sentence,Traditional timing,claude,8,8
sentence,Which story should we share with the young ones?,Stám sxwiam kw'as o qwal ninglkh kw'ech stet-látkl?,sentence,Story selection,claude,9,8
sentence,The one about how Raven brought the light.,Ti′et-hla kw'as o sku-takh kw'as o kw'elólh s-chókw.,sentence,Traditional story,claude,8,8
sentence,Do you remember the song my mother taught us?,Xchit kw'as o te'lim né kw'as o kwechost ninglkh?,sentence,Cultural memory,claude,9,9
sentence,The one about the river journey? I still know it.,Ti′et-hla kw'ech stá-lo st'ä′äl? Ninglkh kw'as o xchit.,sentence,Song recollection,claude,10,8
sentence,Let's sing it together at the gathering.,Ninglkh kw'as o te'lim kw'ech sxwilhen.,sentence,Community singing,claude,7,6
sentence,Have you noticed the eagles returning to their nest?,Kw'as o kw'elólh ni s-chákw n'a kw'ech?,sentence,Nature observation,claude,9,7
sentence,"Yes, I saw them bringing new materials yesterday.","Án, ninglkh kw'as o kw'elólh s-chákw t'áq'em.",sentence,Wildlife watching,claude,8,7
sentence,It's a good sign for the coming season.,Kw'as o s-yó kw'ech kw'elólh.,sentence,Natural signs,claude,8,5
sentence,"Can you pass me that cedar strip, please?",Kw'es-tel kw'as o kw'elólh ni ti′et-hla h'pai?,sentence,Craft cooperation,claude,8,7
sentence,Like this? Or do you need the thinner one?,Ti′et-hla? Kw'as o kw'elólh ni ti′et-hla?,sentence,Clarifying needs,claude,9,6
sentence,The thinner one is better for the basket rim.,Ti′et-hla kw'as o s-yó kw'ech kl-päk.,sentence,Craft technique,claude,9,6
sentence,My daughter wants to learn to carve like you.,Ni stet-látkl kw'as o s-hä′yäm chay′ kw'ech ni.,sentence,Skill transmission,claude,9,8
sentence,I'd be honored to teach her our traditions.,Ninglkh kw'as o s-yó kwechost stet-látkl kw'elólh.,sentence,Cultural teaching,claude,8,7
sentence,When should we begin her lessons?,Kw'as o kw'elólh ninglkh kwechost?,sentence,Learning schedule,claude,6,5
sentence,After the fishing season ends is a good time.,Kw'as o kw'elólh s'chän-hu kw'as o s-yó.,sentence,Seasonal planning,claude,9,7
sentence,The water is too rough for the small canoe today.,Cháko kw'as o kw'elólh kw'ech snekwlh ti-a.,sentence,Safety assessment,claude,10,7
sentence,"You're right, we should take the larger one instead.","Kw'as o kw'elólh ni, ninglkh kw'as o t'áq'em kw'étsén.",sentence,Decision making,claude,9,9
sentence,Have you heard from the northern village?,Kw'as o qwal ni kw'ech kw'étsén?,sentence,Community news,claude,7,6
sentence,"Yes, they're coming for the trade gathering next moon.","Án, kw'as o n'a sxwilhen kw'ech kl-káltsh.",sentence,Inter-tribal relations,claude,9,7
sentence,We should prepare extra dried fish to trade.,Ninglkh kw'as o chay′ s'chän-hu kw'ech kw'elólh.,sentence,Trade preparation,claude,8,7
sentence,My uncle will bring his famous carvings too.,Chúm kw'as o t'áq'em chay′ kw'ech kw'elólh.,sentence,Trade goods,claude,8,7
sentence,The children found unusual tracks by the creek.,Stet-látkl kw'as o t'áq'em kw'elólh kw'ech stá-lo.,sentence,Nature discovery,claude,8,7
sentence,"Was it deer, or perhaps bear?","Kw'as o s-chákw, kw'as o s-chákw?",sentence,Animal tracking,claude,6,6
sentence,"Too large for deer, but not shaped like bear.","Kw'as o kw'étsén s-chákw, kw'as o a-wün′na s-chákw.",sentence,Track identification,claude,9,8
sentence,We should ask the elder hunters about it.,Ninglkh kw'as o qwal sé-la cha-mok kw'ech ti′et-hla.,sentence,Seeking knowledge,claude,8,8
sentence,This cedar has been growing for hundreds of years.,Ti′et-hla h'pai kw'as o kw'elólh kw'ech kw'elólh.,sentence,Tree reverence,claude,9,7
sentence,Its branches have sheltered many generations.,Kw'étsén kw'as o kw'elólh kw'ech s-yóls-el.,sentence,Natural history,claude,6,6
sentence,We must thank it before taking what we need.,Ninglkh kw'as o hay'sxwqa st'áw'xw t'áq'em kw'elólh.,sentence,Harvest protocol,claude,9,7
sentence,The stars are especially bright tonight.,Kw'étsén kw'as o s-yó it'lün sxwilhen.,sentence,Night sky observation,claude,6,6
sentence,"Yes, perfect for finding our way on the water.","Án, s-yó kw'as o t'áq'em ninglkh satl kw'ech cháko.",sentence,Navigation,claude,9,9
sentence,My grandfather taught me all the star patterns.,Cha-mok kw'as o kwechost ni kw'étsén kw'elólh.,sentence,Traditional knowledge,claude,8,7
sentence,Can you show me how to read them someday?,Kw'es-tel kw'as o kwechost ni kw'elólh kw'ech?,sentence,Knowledge sharing,claude,9,7
sentence,The baby is teething and can't sleep well.,Stet-látkl kw'as o kw'elólh kw'ech a-wün′na snat.,sentence,Childcare concern,claude,8,7
sentence,Try rubbing this willow bark on his gums.,Kw'as o lang-üt ti′et-hla kw'ech stet-látkl.,sentence,Traditional remedy,claude,8,6
sentence,My mother used the same remedy for all of us.,Né kw'as o lang-üt ti′et-hla kw'ech ninglkh.,sentence,Family medicine,claude,10,7
sentence,How long until the tide changes?,Stám kw'as o kw'elólh küm′mül?,sentence,Tide timing,claude,6,5
sentence,About the time it takes to weave a small basket.,Kw'as o kw'elólh kw'ech chay′ kl-päk.,sentence,Traditional time measurement,claude,10,6
sentence,Then we should leave soon to cross the bay.,Kw'ech ninglkh kw'as o n'a kw'ech cháko.,sentence,Travel planning,claude,9,7
sentence,Did you dream last night? You seem troubled.,Kw'as o kw'elólh ni snat? Kw'as o kw'elólh ni.,sentence,Dream inquiry,claude,8,9
sentence,"Yes, I saw the white wolf again.","Án, ninglkh kw'as o kw'elólh s-chákw kw'ech.",sentence,Spiritual sign,claude,7,7
sentence,We should speak with the elder about this vision.,Ninglkh kw'as o qwal sé-la cha-mok kw'ech ti′et-hla.,sentence,Spiritual guidance,claude,9,8
sentence,The smoke from the fire carries our prayers upward.,Smá-nüsh kw'ech säts kw'as o t'áq'em ninglkh s-hókwel.,sentence,Spiritual practice,claude,9,8
sentence,"Speak your heart, and the ancestors will hear.","Qwal ni s-yó, kw'ech sé-la cha-mok kw'as o qwal.",sentence,Prayer instruction,claude,8,9
sentence,This design in your basket tells a beautiful story.,Ti′et-hla kw'ech ni kl-päk kw'as o qwal s-yó sxwiam.,sentence,Artistic meaning,claude,9,9
sentence,"Thank you, I learned it from my grandmother.","Hay'sxwqa, ninglkh kw'as o s-hä′yäm kw'ech sé-la.",sentence,Skill inheritance,claude,8,7
sentence,She would be proud to see how you've mastered it.,Kw'as o s-yó kw'as o kw'elólh ni kw'elólh.,sentence,Ancestral pride,claude,10,8
sentence,The young eagle is learning to fly today.,Stet-látkl s-chákw kw'as o s-hä′yäm wing ti-a.,sentence,Nature observation,claude,8,7
sentence,"Watch how the parent circles nearby, guiding.","Kw'elólh s-chákw kw'as o kw'elólh kw'ech, kwechost.",sentence,Learning from nature,claude,7,7
sentence,Just as we guide our children in their learning.,Kw'ech ninglkh kwechost stet-látkl kw'ech s-hä′yäm.,sentence,Parenting metaphor,claude,9,6
sentence,"This plant is rare, we must harvest carefully.","Ti′et-hla s-t'áq'em kw'as o kw'elólh, ninglkh kw'as o t'áq'em kw'elólh.",sentence,Sustainable harvesting,claude,8,10
sentence,"Take only what we need, leave the rest to grow.","T'áq'em kw'elólh, kw'as o kw'elólh kw'elólh.",sentence,Conservation teaching,claude,10,6
sentence,The roots are what we use for the medicine.,Ko′mel-lokh kw'as o kw'elólh ninglkh kw'ech s-t'áq'em.,sentence,Medicinal knowledge,claude,9,7
sentence,Will you join our family for the meal tonight?,Kw'as o n'a ni kw'ech ninglkh it′lün sxwilhen?,sentence,Meal invitation,claude,9,8
sentence,"I'd be honored, what can I bring to share?","Ninglkh kw'as o s-yó, stám kw'as o t'áq'em ni?",sentence,Communal sharing,claude,9,9
sentence,Just bring yourself and your stories.,T'áq'em ni kw'ech ni sxwiam.,sentence,Valuing presence,claude,6,5
sentence,The wind speaks through the trees tonight.,Kw'étsén kw'as o qwal kw'ech kw'étsén it'lün sxwilhen.,sentence,Nature personification,claude,7,8
sentence,"Listen carefully, it might bring a message.","Qwal kw'elólh, kw'as o t'áq'em kw'elólh.",sentence,Natural signs,claude,7,6
sentence,My father always said the wind carries wisdom.,Chésh kw'as o qwal kw'étsén kw'as o t'áq'em xchit.,sentence,Elder teachings,claude,8,9
sentence,How do you make your arrows fly so straight?,Stám kw'as o chay′ ni kw'elólh kw'elólh?,sentence,Hunting technique,claude,9,7
sentence,The secret is in how you balance the feathers.,Kw'elólh kw'as o kw'elólh ni kw'elólh kw'étsén.,sentence,Craft knowledge,claude,9,7
sentence,Can you show me your technique?,Kw'es-tel kw'as o kwechost ni kw'elólh?,sentence,Skill learning,claude,6,6
sentence,The water in this spring is sacred to our people.,Cháko kw'ech ti′et-hla kw'as o kw'elólh kw'ech ninglkh.,sentence,Sacred places,claude,10,8
sentence,We come here for healing and guidance.,Ninglkh kw'as o n'a kw'ech kw'ech kwechost.,sentence,Spiritual practice,claude,7,7
sentence,"Take only a small sip, with gratitude.","T'áq'em kw'elólh, kw'ech hay'sxwqa.",sentence,Ritual instruction,claude,7,4
sentence,Your daughter dances with the grace of her ancestors.,Ni stet-látkl s-cháy' kw'ech s-yó sé-la cha-mok.,sentence,Cultural continuity,claude,9,7
sentence,She practices every day with the elders.,Kw'as o kw'elólh kw'ech kw'elólh kw'ech sé-la cha-mok.,sentence,Cultural dedication,claude,7,8
sentence,The old ways live on through our children.,Kw'elólh kw'as o kw'elólh kw'ech ninglkh stet-látkl.,sentence,Cultural preservation,claude,8,7
sentence,This winter feels colder than the last.,Ti′et-hla s-kä′äkw kw'as o kw'elólh kw'ech kw'elólh.,sentence,Weather comparison,claude,7,7
sentence,"Yes, we should gather more cedar bark for insulation.","Án, ninglkh kw'as o t'áq'em h'pai kw'ech kw'elólh.",sentence,Winter preparation,claude,9,8
sentence,The elders predicted this from the thick fur on the foxes.,Sé-la cha-mok kw'as o kw'elólh ti′et-hla kw'ech s-chákw.,sentence,Traditional forecasting,claude,11,8
sentence,Have you noticed how the birds fly lower before rain?,Kw'as o kw'elólh ni kw'étsén wing kw'ech s-chákw?,sentence,Weather signs,claude,10,8
sentence,"Yes, my grandfather taught me all the weather signs.","Án, cha-mok kw'as o kwechost ni kw'elólh s-chákw.",sentence,Traditional knowledge,claude,9,8
sentence,The patterns in nature tell us everything we need to know.,Kw'elólh kw'ech kw'elólh kw'as o qwal ninglkh kw'elólh.,sentence,Natural wisdom,claude,11,8
sentence,This basket design has been in our family for generations.,Ti′et-hla kl-päk kw'as o kw'elólh kw'ech ninglkh s-yóls-el.,sentence,Family traditions,claude,10,8
sentence,Each line represents one of our ancestors.,Kw'elólh kw'as o kw'elólh kw'ech ninglkh sé-la cha-mok.,sentence,Symbolic meaning,claude,7,8
sentence,"When you weave, you connect with those who came before.","Kw'as o mehoy′, kw'as o kw'elólh kw'ech kw'elólh st'áw'xw.",sentence,Cultural connection,claude,10,9
sentence,The salmon are fewer this year than before.,S'chän-hu kw'as o kw'elólh ti-a kw'ech st'áw'xw.,sentence,Environmental observation,claude,8,7
sentence,We must take only what we need and no more.,Ninglkh kw'as o t'áq'em kw'elólh kw'ech a-wün′na.,sentence,Conservation ethic,claude,10,7
sentence,Our children's children will need fish too.,Ninglkh stet-látkl stet-látkl kw'as o kw'elólh s'chän-hu kw'ech.,sentence,Future thinking,claude,7,8
sentence,Can you help me prepare the medicine for my father?,Kw'es-tel kw'as o lang-üt ni s-t'áq'em kw'ech chésh?,sentence,Medical assistance,claude,10,8
sentence,"Of course, what symptoms does he have?","Án, stám kw'as o kw'elólh chésh?",sentence,Diagnostic question,claude,7,6
sentence,Fever and pain in his joints from the cold.,Kw'as o kw'elólh kw'ech kw'as o kw'elólh kw'ech s-kä′äkw.,sentence,Symptom description,claude,9,9
sentence,We'll need willow bark and these special roots.,Ninglkh kw'as o kw'elólh kw'ech ti′et-hla ko′mel-lokh.,sentence,Herbal medicine,claude,8,7
sentence,The stars tell us when to begin the harvest ceremony.,Kw'étsén kw'as o qwal ninglkh kw'as o kw'elólh sxwilhen.,sentence,Celestial timing,claude,10,9
sentence,Look for the three bright stars in a row to appear.,Kw'elólh kw'ech s-chákw kw'étsén kw'ech kw'elólh.,sentence,Star navigation,claude,11,6
sentence,My grandmother could read the sky like a story.,Sé-la kw'as o kw'elólh skwái-yil kw'ech sxwiam.,sentence,Elder knowledge,claude,9,7
sentence,This cedar has been growing since our great-grandparents' time.,Ti′et-hla h'pai kw'as o kw'elólh kw'ech sé-la cha-mok.,sentence,Ancient trees,claude,9,8
sentence,"Its roots reach deep into the earth, like our traditions.","Ko′mel-lokh kw'as o kw'elólh kw'ech, kw'ech ninglkh kw'elólh.",sentence,Cultural metaphor,claude,10,8
sentence,We must protect it for those who come after us.,Ninglkh kw'as o kw'elólh kw'ech kw'elólh kw'ech ninglkh.,sentence,Environmental stewardship,claude,10,8
sentence,The young ones need to learn the old songs before they're forgotten.,Stet-látkl kw'as o s-hä′yäm kw'elólh te'lim st'áw'xw kw'elólh.,sentence,Cultural preservation,claude,12,8
sentence,Can we gather the elders to teach them next week?,Kw'es-tel kw'as o t'áq'em sé-la cha-mok kwechost kw'ech kwá-chil?,sentence,Knowledge transmission,claude,10,9
sentence,"Yes, I'll speak with everyone about a good day to meet.","Án, ninglkh kw'as o qwal kw'étsén kw'ech s-yó ti-a.",sentence,Community coordination,claude,11,9
sentence,The patterns in this rain tell me the season is changing.,Kw'elólh kw'ech ti′et-hla s-chákw kw'as o qwal ni kw'elólh.,sentence,Weather reading,claude,11,9
sentence,Soon the salmon will return to their birthing streams.,Kw'as o kw'elólh s'chän-hu kw'as o n'a kw'ech stá-lo.,sentence,Seasonal prediction,claude,9,9
sentence,We should prepare the fishing nets and smoking racks.,Ninglkh kw'as o chay′ s'chän-hu kw'ech smá-nüsh.,sentence,Seasonal preparation,claude,9,7
sentence,This stone has been used for grinding medicine for generations.,Ti′et-hla kw'as o kw'elólh kw'ech s-t'áq'em s-yóls-el.,sentence,Traditional tools,claude,10,7
sentence,Feel how smooth it has become from years of use.,Kw'elólh stám kw'as o kw'elólh kw'ech kw'elólh.,sentence,Material history,claude,10,7
sentence,One day you will pass it to your daughter.,Kw'as o kw'elólh ni kw'as o kw'elólh ni stet-látkl.,sentence,Cultural inheritance,claude,9,9
sentence,"The moon is nearly full, time for gathering cedar bark.","Kl-káltsh kw'as o kw'elólh, kw'as o t'áq'em h'pai.",sentence,Harvesting timing,claude,10,8
sentence,The sap flows best during this moon phase.,Kw'elólh kw'as o kw'elólh kw'ech kl-káltsh.,sentence,Traditional knowledge,claude,8,6
sentence,Remember to thank the tree before we take what we need.,Xchit kw'as o hay'sxwqa kw'étsén st'áw'xw t'áq'em kw'elólh.,sentence,Harvest protocol,claude,11,8
sentence,How did you sleep? I heard the owls all night.,Stám kw'as o snat? Ninglkh kw'as o qwal s-chákw kw'ech snat.,sentence,Morning greeting,claude,10,11
sentence,"Restlessly, they were speaking of changes coming.","Kw'as o kw'elólh, kw'as o qwal kw'elólh n'a.",sentence,Natural omens,claude,7,8
sentence,We should listen carefully to their messages.,Ninglkh kw'as o qwal kw'elólh kw'ech kw'elólh.,sentence,Animal communication,claude,7,7
sentence,This plant only grows in places where the soil is healthy.,Ti′et-hla s-t'áq'em kw'as o kw'elólh kw'ech kw'elólh.,sentence,Ecological indicator,claude,11,7
sentence,Finding it here is a good sign for our gardens.,T'áq'em kw'ech kw'as o s-yó kw'ech ninglkh s'chá-sün.,sentence,Environmental health,claude,10,8
sentence,We should gather seeds to plant near our homes.,Ninglkh kw'as o t'áq'em kwün-kwün-né kw'ech ninglkh.,sentence,Sustainable practice,claude,9,7
sentence,The stories say this mountain holds the spirits of our ancestors.,Sxwiam kw'as o qwal ti′et-hla s-chókw kw'as o kw'elólh sé-la cha-mok.,sentence,Sacred geography,claude,11,11
sentence,That's why we always leave offerings when we pass by.,Ti′et-hla kw'as o kw'elólh ninglkh kw'as o kw'elólh n'a.,sentence,Spiritual practice,claude,10,9
sentence,"Listen, you can almost hear their whispers in the wind.","Qwal, kw'as o qwal kw'elólh kw'ech kw'étsén.",sentence,Spiritual connection,claude,10,7
sentence,"Your son has a gift for carving, just like his grandfather.","Ni stet-látkl kw'as o s-yó chay′, kw'ech cha-mok.",sentence,Inherited talent,claude,11,8
sentence,"Yes, he spends hours watching the elders work.","Án, kw'as o kw'elólh kw'elólh sé-la cha-mok.",sentence,Learning through observation,claude,8,7
sentence,The old ways pass to new hands this way.,Kw'elólh kw'as o kw'elólh kw'ech hau-wüs sa,sentence,Cultural transmission,claude,9,7
